3115,Thurman's Pro-Med Pharmacy,402 N Madison Ave,Mount Pleasant,TITUS
3116,TIRR Memorial Hermann Pharmacy,1333 Moursund St,Houston,HARRIS
3117,Titaniumrx Pharmacy,2116 Thompson Road,Richmond,FORT BEND
3118,Titus Regional Medical Center,2001 North Jefferson,Mount Pleasant,TITUS
3119,Tlc Clinic Pllc,12600 Scarsdale Blvd Ste A,Houston,HARRIS
3120,Tlc Pediatrics - Amarillo,3501 S Soncy Rd Ste 102,Amarillo,RANDALL
3121,Tmc Bonham Hospital,504 Lipscomb St,Bonham,FANNIN
3122,Toledo Bend Family Medicine,2421 Worth St,Hemphill,SABINE
3123,Tom Thumb Pharmacy 0296,6800 W Virginia Parkway,McKinney,COLLIN
3124,Tom Thumb Pharmacy 1540,3757 Forest Ln,Dallas,DALLAS
3125,Tom Thumb Pharmacy 1780,1000 Keller Parkway,Keller,TARRANT
3126,Tom Thumb Pharmacy 1781,106 N Denton Tap Road,Coppell,DALLAS
3127,Tom Thumb Pharmacy 1783,2645 Arapaho,Garland,DALLAS
3128,Tom Thumb Pharmacy 1785,1075 W Round Grove Rd,Lewisville,DENTON
3129,Tom Thumb Pharmacy 1786,4215 S Carrier Pkwy,Grand Prairie,DALLAS
3130,Tom Thumb Pharmacy 1788,7801 Alma,Plano,COLLIN
3131,Tom Thumb Pharmacy 1789,101 Trophy Lake Dr,Roanoke,DENTON
3132,Tom Thumb Pharmacy 1854,4301 Cross Timbers Rd,Flower Mound,DENTON
3133,Tom Thumb Pharmacy 1925,8805 Lakeview Pkwy,Rowlett,ROCKWALL
3134,Tom Thumb Pharmacy 1972,980 Highway 287 N,Mansfield,TARRANT
3135,Tom Thumb Pharmacy 1973,7000 Snider Plz,Dallas,DALLAS
3136,Tom Thumb Pharmacy 2526,#39 Arapaho Village S.C.,Richardson,DALLAS
3137,Tom Thumb Pharmacy 2534,6333 East Mockingbird Lane,Dallas,DALLAS
3138,Tom Thumb Pharmacy 2544,10455 N. Central Expressway,Dallas,DALLAS
3139,Tom Thumb Pharmacy 2554,3100 Independence Parkway,Plano,COLLIN
3140,Tom Thumb Pharmacy 2557,200 N Grand Ave,Gainesville,COOKE
3141,Tom Thumb Pharmacy 2561,925 Northwest Hwy,Garland,DALLAS
3142,Tom Thumb Pharmacy 2570,5968 West Parker,Plano,COLLIN
3143,Tom Thumb Pharmacy 2574,3000 S. Hulen,Fort Worth,TARRANT
3144,Tom Thumb Pharmacy 2578,2535 N.E. Parkway,Garland,DALLAS
3145,Tom Thumb Pharmacy 2581,4848 Preston Rd,Frisco,COLLIN
3146,Tom Thumb Pharmacy 2590,4112 N. Josey,Carrollton,DENTON
3147,Tom Thumb Pharmacy 2595,3945 Legacy Drive,Plano,COLLIN
3148,Tom Thumb Pharmacy 2609,612 Grapevine Hwy,Hurst,TARRANT
3149,Tom Thumb Pharmacy 2642,5809 E Lovers Ln,Dallas,DALLAS
3150,Tom Thumb Pharmacy 2643,14280 Marsh Ln,Addison,DALLAS
3151,Tom Thumb Pharmacy 2963,5550 F.M. 423,Frisco,DENTON
3152,Tom Thumb Pharmacy 2990,7117 Inwood Rd,Dallas,DALLAS
3153,Tom Thumb Pharmacy 3296,2380 N Field St,Dallas,DALLAS
3154,Tom Thumb Pharmacy 3560,8698 Skillman St,Dallas,DALLAS
3155,Tom Thumb Pharmacy 3563,633 W Wheatland Rd,Duncanville,DALLAS
3156,Tom Thumb Pharmacy 3579,900 W Mcdermott Dr,Allen,COLLIN
3157,Tom Thumb Pharmacy 3582,18212 Preston Rd,Dallas,COLLIN
3158,Tom Thumb Pharmacy 3597,11920 Preston Rd,Dallas,DALLAS
3159,Tom Thumb Pharmacy 3608,7700 N. W. Hwy.,Dallas,DALLAS
3160,Tom Thumb Pharmacy 3614,315 S Hampton Rd,Dallas,DALLAS
3161,Tom Thumb Pharmacy 3617,2611 W Park Row Dr,Arlington,TARRANT
3162,Tom Thumb Pharmacy 3621,4010 N Macarthur Blvd Ste 10,Irving,DALLAS
3163,Tom Thumb Pharmacy 3622,6377 Camp Bowie Blvd,Fort Worth,TARRANT
3164,Tom Thumb Pharmacy 3623,210 E Pleasant Run Rd,Desoto,DALLAS
3165,Tom Thumb Pharmacy 3625,302 S Park Blvd,Grapevine,TARRANT
3166,Tom Thumb Pharmacy 3637,1380 W Campbell Rd,Richardson,DALLAS
3167,Tom Thumb Pharmacy 3641,3411 Custer Pkwy,Richardson,COLLIN
3168,Tom Thumb Pharmacy 3645,2200 14th St,Plano,COLLIN
3169,Tom Thumb Pharmacy 3658,2755 N Collins St,Arlington,TARRANT
3170,Tom Thumb Pharmacy 3853,3001 Hardin Rd,McKinney,COLLIN
3171,Tom Thumb Pharmacy 3854,4000 William D Tate Ave,Grapevine,TARRANT
3172,Tomball Regional Internal Medicine Associates,13414 Medical Complex Dr.,Tomball,HARRIS
3173,Topline Care Pharmaceuticals LLC,4400 W Loop 250 N,Midland,MIDLAND
3174,Tops Surgical Specialty Hospital,17080 Red Oak Dr,Houston,HARRIS
3175,Total Primary Care,500 Canyon Ridge Dr,Austin,TRAVIS
3176,Toth Enterprises Ii Victory Medical And Family Care,4303 Victory Dr,Austin,TRAVIS
3177,Town And Country Family Physicians,10497 Town And Country Way Ste 360,Houston,HARRIS
3178,Town of Fairview,372 Town Place,Fairview,COLLIN
3179,Transmountain Primary Care,13001 Eastlake Blvd Suite 105,El Paso,EL PASO
3180,Travis County ESD 8,801 Bee Creek Road,Spicewood,TRAVIS
3181,Tri-county family medicine,126 W Main St.,Mabank,HENDERSON
3182,Triangle Area Network,1495 N 7th St,Beaumont,JEFFERSON
3183,Trinity Apothecary,"2501 E. Hebron Pkwy, Suite 100B",Carrollton,DENTON
3184,Trinity Clinic Chandler,803 Hwy 31 East,Chandler,HENDERSON
3185,Trinity Clinic Family Practice Henderson,105 Zeid Blvd # 2,Henderson,RUSK
3186,Trinity Clinic Mineola,1302 N Pacific St,Mineola,WOOD
3187,Trinity Internal Medicine,313 E 12th St Ste 102 Ste 102,Austin,TRAVIS
3188,Trinity Pediatrics,6105 WINDCOM CT,Plano,COLLIN
3189,Trott's Call Field Drug,4122 Call Field Rd,Wichita Falls,WICHITA
3190,TRS Health Inc,12805 Capricorn Street,Stafford,FORT BEND
3191,TRUBI1 LLC,200 WESLEY DR UNIT A,Kerrville,KERR
3192,"TRUMED PHARMACY, LLC",5620 EAST SAM HOUSTON PARKWAY,Houston,HARRIS
3193,Trusted Medical Center a,1710 U.S. 287 Frontage Rd,Mansfield,TARRANT
3194,TTUHSC Combest Abilene Community Health Center,1749 Pine St,Abilene,TAYLOR
3195,Ttuhsc Pharmacy,3601 4th Street 1a150,Lubbock,LUBBOCK
3196,Ttuhsc-Son Combest Center,301 40th St Lubbock,0,LUBBOCK
3197,"TURTLE HEALTHCARE GROUP, LLC",720 E DOVE AVE,McAllen,HIDALGO
3198,TXAM International University Student Hlth Ser,5201 University Blvd,Laredo,WEBB
3199,Txdads Brenham State Supported Living Center,4001 Highway 36 S,Brenham,WASHINGTON
3200,Tyler Care Clinic,4519 Troup Hwy,Tyler,SMITH
3201,Tyler Complete Care,1809 Capital Dr,Tyler,SMITH
3202,Tyler ContinueCare Hospital At Trinity Mother Fran,"800 E. Dawson St, 4th Fl",Tyler,SMITH
3203,Tyler County Hospital Family Medical Clinic,104 N Beech St,Woodville,TYLER
3204,Tyler Family Circle Of Care - Tyler - 214 E. Houston,214 E Houston St,Tyler,SMITH
3205,Tyler Family Circle Of Care - Tyler - 928 N. Glenwood,928 N Glenwood Blvd,Tyler,SMITH
3206,Tyler Rx Pharmacy,2415 East 5th Street,Tyler,SMITH
3207,Uhs Family Health Clinic,903 W Martin St Fl 4,San Antonio,BEXAR
3208,Uhs Harlandale Clinic,834 W Southcross Blvd Ste 1,San Antonio,BEXAR
3209,Uhs Hilliard Center,919 Locke St,San Antonio,BEXAR
3210,Uhs Kenwood Clinic,302 Dora St,San Antonio,BEXAR
3211,Uhs Naco Perrin Clinic,4020 Naco Perrin Blvd,San Antonio,BEXAR
3212,Uhs North,302 W Rector St,San Antonio,BEXAR
3213,Uhs Rbg Pedi 1st Floor,903 W Martin St,San Antonio,BEXAR
3214,Uhs S. Flores Clinic,7902 S Flores St,San Antonio,BEXAR
3215,Uhs Southeast,1055 Ada St,San Antonio,BEXAR
3216,Uhs Southwest,2121 Sw 36th St,San Antonio,BEXAR
3217,Uhs Southwest School Based Clinic,11914 Dragon Ln,San Antonio,BEXAR
3218,Uhs Zarzamora Clinic,4503 S Zarzamora St,San Antonio,BEXAR
3219,Umc El Paso Clinic Ysleta,300 S Zaragoza Rd,El Paso,EL PASO
3220,Umc El Paso Neighborhood Health Fabens,101 Potasio,Fabens,EL PASO
3221,UMC Internal Medicine,808 Joliet Ave,Lubbock,LUBBOCK
3222,Umc Neighborhood Healthcare Center West,6600 N Desert Blvd,El Paso,EL PASO
3223,Umc Nhc East,1521 Joe Battle Blvd.,El Paso,EL PASO
3224,"Umcp, Lakeridge Urgent Care",5130 82nd St,Lubbock,LUBBOCK
3225,Umsa Primary Care Rural Health,1195 Garner Field Rd Ste 500,Uvalde,UVALDE
3226,United Health Partners,6846 Antoine Dr,Houston,HARRIS
3227,United Market St Pharmacy 562,11999 Dallas Pkwy,Frisco,COLLIN
3228,United Market St. Pharmacy 564,700 N Denton Tap Rd,Coppell,DALLAS
3229,United Medical Centers,913 S Main St,Del Rio,VAL VERDE
3230,United Medical Centers #2,202 James Street,Brackettville,KINNEY
3231,United Memorial Medical Center,510 West Tidwell Road,Houston,HARRIS
3232,UNITED PHARMACY #539,1414 WEST WILSON,Borger,HUTCHINSON
3233,United Pharmacy #548,3301 South 14th Street,Abilene,TAYLOR
3234,United Pharmacy 505,401 Slide Rd,Lubbock,LUBBOCK
3235,United Pharmacy 506,1701 50th St,Lubbock,LUBBOCK
3236,United Pharmacy 509,511 College Ave,Levelland,HOCKLEY
3237,United Pharmacy 513,3000 Wilbarger St,Vernon,WILBARGER
3238,United Pharmacy 514,1000 W 11th St,Quanah,HARDEMAN
3239,United Pharmacy 515,311 South Ave D.,Burkburnett,WICHITA
3240,United Pharmacy 516,4516 Old Jacksboro Hwy,Wichita Falls,WICHITA
3241,United Pharmacy 518,2105 Avenue F Nw,Childress,CHILDRESS
3242,United Pharmacy 520,1229 State Highway 16 S,Graham,YOUNG
3243,United Pharmacy 521,2522 Iowa Park Road,Wichita Falls,WICHITA
3244,United Pharmacy 522,4701 S Washington St,Amarillo,RANDALL
3245,United Pharmacy 523,5601 W Amarillo Blvd,Amarillo,POTTER
3246,United Pharmacy 525,2802 Hwy 83 South,Perryton,OCHILTREE
3247,United Pharmacy 526,2530 S Georgia St,Amarillo,POTTER
3248,United Pharmacy 527,1501 E Amarillo Blvd,Amarillo,POTTER
3249,United Pharmacy 528,1420 NORTH HOBART Pampa,0,GRAY
3250,United Pharmacy 529,5807 Sw 45th Ave Ste 100,Amarillo,RANDALL
3251,United Pharmacy 530,3553 South Soncy,Amarillo,RANDALL
3252,United Pharmacy 532,201 N 23rd St,Canyon,RANDALL
3253,United Pharmacy 533,3400 River Rd,Amarillo,POTTER
3254,United Pharmacy 534,1601 Tennessee Ave,Dalhart,HARTLEY
3255,United Pharmacy 536,1401 Tahoka Rd,Brownfield,TERRY
3256,United Pharmacy 537,2703 82nd Street,Lubbock,LUBBOCK
3257,UNITED PHARMACY 539,1414 W WILSON ST,Borger,HUTCHINSON
3258,United Pharmacy 547,920 N Willis St,Abilene,TAYLOR
3259,United Pharmacy 549,3500 College Ave,Snyder,SCURRY
3260,United Pharmacy 550,104 W 9th St,Muleshoe,BAILEY
3261,United Pharmacy 551,8010 Frankford Ave,Lubbock,LUBBOCK
3262,United Pharmacy 552,6313 4th Street,Lubbock,LUBBOCK
3263,United Pharmacy 554,300 E Commerce St,Brownwood,BROWN
3264,United Pharmacy 555,12815 Indiana Ave,Lubbock,LUBBOCK
3265,United Pharmacy 573,101 N Washington St,Seymour,BAYLOR
3266,United Pharmacy 574,2160 Pine St,Abilene,TAYLOR
3267,United Pharmacy 578,505 S Access Rd W,Clyde,CALLAHAN
3268,United Pharmacy 663,2783 S Cedar,Pecos,REEVES
3269,United Regional Health Care System,0,Wichita Falls,WICHITA
3270,"University Health Services, UT-Austin",100 W. Dean Keeton,Austin,TRAVIS
3271,University Health System,4502 Medical Dr,San Antonio,BEXAR
3272,University Health System - Inpatient,0,San Antonio,BEXAR
3273,University Health System - Robert B Green Campus,903 W Martin St,San Antonio,BEXAR
3274,UNIVERSITY MEDICAL CENTER LUBBOCK,0,Lubbock,LUBBOCK
3275,University Medical Center of El Paso,0,El Paso,EL PASO
3276,University of Houston Student Health Center,4849 Calhoun Rd.,Houston,HARRIS
3277,University Of Texas Medical Branch - Clear Lake,0,Webster,HARRIS
3278,UNIVERSITY OF TEXAS MEDICAL BRANCH - GALVEST,301 University Blvd,Galveston,GALVESTON
3279,University Of Texas Medical Branch Hospital,0,Galveston,GALVESTON
3280,University Of Texas Medicine,8300 Floyd Curl Dr,San Antonio,BEXAR
3281,University Of Texas Medicine Hill Country,25723 Old Federicksberg Rd,Boerne,BEXAR
3282,University Of The Incarnate Word Health Services,"4301 Broadway, Cpo #30",San Antonio,BEXAR
3283,Unlimited Pharmacy,2985 S STATE HIGHWAY 360,Grand Prairie,TARRANT
3284,Uptown Physicians Group/ Prism Health North Texas,2801 Lemmon Ave,Dallas,DALLAS
3285,Urgent Health Solutions,525 N Brentwood,Lufkin,ANGELINA
3286,"US Drug Mart, Inc.",540 GEORGE HOPPER ROAD,Midlothian,ELLIS
3287,Usmd Cleburne,1301 W Henderson St Ste A,Cleburne,JOHNSON
3288,Usmd Hospital At Arlington Pharmacy,801 W Interstate 20,Arlington,TARRANT
3289,USMD Las Colinas,6750 N. MacArthur Blvd,Irving,DALLAS
3290,Ut Health Austin (Dell Medical School),0,Austin,TRAVIS
3291,Ut Health East Texas Athens,2000 S Palestine St # 40024,Athens,HENDERSON
3292,Ut Health East Texas Physicians Cedar Creek Lake Clinic,100 Municipal Dr Ste 300,Mabank,KAUFMAN
3293,UT Health Henderson Hospital,300 Wilson St,Henderson,DEWITT
3294,Ut Health Jacksonville Hospital,501 S Ragsdale St,Jacksonville,CHEROKEE
3295,Ut Health Pittsburg Hospital,2701 Us Highway 271 N,Pittsburg,CAMP
3296,Ut Health Quitman Hospital,117 N Winnsboro St,Quitman,WOOD
3297,UT Health RGV Edinburg,0,Edinburg,HIDALGO
3298,Ut Health Rgv Employee Health Edinburg,1210 W Schunior St,Edinburg,HIDALGO
3299,Ut Health Rgv Multispecialty,2106 Treasure Hills Blvd Ste 1.326,Harlingen,CAMERON
3300,UT Health San Antonio Verde Hills PCC,10350 Bandera Rd Ste 140,San Antonio,BEXAR
3301,UT Health Science Center Tyler,0,Tyler,SMITH
3302,Ut Health Shavano Park Pcc,14530 Nw Military Hwy # 108,San Antonio,BEXAR
3303,UT HEALTH-GERIATRIC & SUPPORTIVE CARE CLINIC,2833 Babcock,San Antonio,BEXAR
3304,"Ut Heath Westover Hills Clinic, - San Antonio - 11212 State Hi","g11212  Stat e Hig hway 151, Suit 100 Sa Tx",San Antonio,BEXAR
3305,UT MD Anderson Cancer Center,0,Houston,HARRIS
3306,UT Medicine,3939 Medical Dr Ste 100,San Antonio,BEXAR
3307,Ut Physicians,8810 Highway 6 Ste 100,Missouri City,FORT BEND
3308,Ut Physicians Greens Clinic,550 Greens Parkway Ste 150,Houston,HARRIS
3309,UT PHYSICIANS MULTISPECIALTY CLINIC-VICTORY,7364 Antoine Dr,Houston,HARRIS
3310,Ut Physicians Multispecialty-Jensen,2620 E Crosstimbers St Ste 100,Houston,HARRIS
3311,UT Southwestern Medical Center,0,Dallas,DALLAS
3312,UTHealth Carthage,409 West Cottage Road,Carthage,PANOLA
3313,UTHealth RGV AHEC Primary Care At Bob Clark,9901 California Rd.,Brownsville,CAMERON
3314,UTHEALTH RGV Family Health,2810 W. Expressway 83,Mercedes,HIDALGO
3315,UTHealth RGV PRIMARY CARE,230 N. 86TH ST,Edinburg,HIDALGO
3316,UTHealth Tyler Hospital,1000 South Beckham Avenue,Tyler,SMITH
3317,Utmb Vl Urgent Care,2240 Gulf Fwy S,League City,GALVESTON
3318,Utmb-Angleton Danbury Campus,132 E Hospital Dr,Angleton,BRAZORIA
3319,UTP Comprehensive Sickle Cell Center,1200 Binz St Ste 850,Houston,HARRIS
3320,Utp Heights Clinic,925 N Shepherd Dr,Houston,HARRIS
3321,Uvalde Memorial Hospital,1025 Garner Field Rd.,Uvalde,UVALDE
3322,Vaccine Machine,4501 Spicewood Sprigs Rd,Austin,TRAVIS
3323,Val Verde County Detention Facility,253 FM 2523 Hamilton Ln,Del Rio,VAL VERDE
3324,Val Verde Rural Health Clinic,1801 N. Bedell,Del Rio,VAL VERDE
3325,Valero Family Wellness Center - Health By Design,1 Valero Way Bldg D,San Antonio,BEXAR
3326,Valley Baptist Family Practice Residency,2222 Benwood St,Harlingen,CAMERON
3327,Valley Baptist Medical Center,0,Harlingen,CAMERON
3328,Valley Baptist Medical Center Brownsville,1040 W Jefferson St,Brownsville,CAMERON
3329,"Valley Doctors Clinic Of Brownsville, PLLC",2300 Central Blvd,Brownsville,CAMERON
3330,Valley Health Clinic,2542 Central Palm Drive,Rio Grande City,STARR
3331,Valley House Calls Pllc,1795 W Us Highway 77,San Benito,CAMERON
3332,Valley Medical Art Clinic,5201 N 10th St,McAllen,HIDALGO
3333,Valley Regional Medical Center,100A E. Alton Gloor,Brownsville,CAMERON
3334,Valu Rite Pharmacy,709 Woodrow Wilson Ray Cir,Bridgeport,WISE
3335,Van Horn Rural Health Clinic,Eisenhower Rd Fm 2185,Van Horn,CULBERSON
3336,"VARA HOSPICE, LLC",3619 DAVIS AVE,Laredo,WEBB
3337,Vaxanation Mobile Vaccination Clinic,14655 North West Fwy,Houston,HARRIS
3338,Vcare Clinics - Carrollton,1445 Mac Arthur Dr,Carrollton,DALLAS
3339,Vcare Clinics - Houston,8121 Broadway St,Houston,HARRIS
3340,Vcare Clinics - Pasadena,2615 Strawberry Rd,Pasadena,HARRIS
3341,Vibra Specialty Hospital of Desoto,2700 Walker Way,Desoto,DALLAS
3342,Victoria County Public Health Department,2805 N Navarro,Victoria,VICTORIA
3343,Victoria Fire Department,1703 E. Airline,Victoria,VICTORIA
3344,Vida Y Salud Health Systems INC.,308 S Cesar Chavez Ave,Crystal City,ZAVALA
3345,Vik Complete Care Lakeway,1518 Ranch Rd. 620 S. Bldg. H,Austin,TRAVIS
3346,Village Health Partners,5425 W Spring Creek Pkwy Ste 200,Plano,COLLIN
3347,Village Medical,102 N Friendswood Dr Ste 100,Friendswood,GALVESTON
3348,Village Medical - Memorial,9055 Katy Fwy Ste 200,Houston,HARRIS
3349,Village Medical Center At Alden Bridge,8000 Research Forest Dr Ste 360,Spring,MONTGOMERY
3350,Village Medical- Clear Creek,302 Highway 3 S,League City,GALVESTON
3351,Village Pediatrics - Plano,5425 W Spring Creek Pkwy,Plano,COLLIN
3352,Vina Pharmacy,11207 N Lamar Blvd,Austin,TRAVIS
3353,Vipul M. Patel,629 E Southmore Ave,Pasadena,HARRIS
3354,Vista Community Medical Center Llp - Pasadena - 4301 Vista,4301 Vista Rd,Pasadena,HARRIS
3355,Vital Family Practice Center,1900 Oates Dr,Mesquite,DALLAS
3356,VITALANT,2523 48th Street,Lubbock,LUBBOCK
3357,Vivir With Salud,8006 West Ave,San Antonio,BEXAR
3358,Vivmeds Pharmacy Corporation,3303 Unicorn Lake Blvd,Denton,DENTON
3359,"Volente Physicians Group, PLLC",180 Town Center Blvd,Jarrell,WILLIAMSON
3360,"Voss Family Clinic, PLLC",11920 S. Texas 6 STE 1500,Sugar Land,FORT BEND
3361,VRP LLC,204 medical drive,Sherman,GRAYSON
3362,W & W Medical Consulting,1821 Sesame Square,Harlingen,CAMERON
3363,Waco Center for Youth,3501 N. 19th St.,Waco,MCLENNAN
3364,Waco Internal Medicine Associates,301 Richland W Cir,Waco,MCLENNAN
3365,Waco-McLennan County Public Health District,225 W Waco Dr,Waco,MCLENNAN
3366,Wadley Regional Medical Center,0,Texarkana,BOWIE
3367,Wagner Medcial Clinic,124 E. Wolters 2nd Street,Shiner,LAVACA
3368,WALGREENS #11522,496 HWY 96 S,Silsbee,HARDIN
3369,Walgreens #16030,1105 US HIGHWAY 181,Portland,SAN PATRICIO
3370,Walgreens #21173,1600 COIT RD,Plano,COLLIN
3371,Walgreens 11515,5000 Teasley Ln,Denton,DENTON
3372,Walgreens 13086,1944 S Seguin Ave,New Braunfels,COMAL
3373,Walgreens 15904,20744 STATE HIGHWAY 46 W,Spring Branch,COMAL
3374,Walgreens 15993,2341 EAST MAIN,Eagle Pass,MAVERICK
3375,Walgreens Pharmacy 01970,3407 Wells Branch Pkwy,Austin,TRAVIS
3376,Walgreens Pharmacy 02135,6610 Tidwell Rd,Houston,HARRIS
3377,Walgreens Pharmacy 03081,1408 N 16th St,Orange,ORANGE
3378,Walgreens Pharmacy 03660,3287 Broadway St,Pearland,BRAZORIA
3379,Walgreens Pharmacy 03661,6768 Highway 6 S,Houston,HARRIS
3380,Walgreens Pharmacy 03730,628 Jefferson St.,Kerrville,KERR
3381,Walgreens Pharmacy 03911,2001 Custer Rd,Plano,COLLIN
3382,Walgreens Pharmacy 03917,922 E King Ave,Kingsville,KLEBERG
3383,Walgreens Pharmacy 04013,18207 Midway Rd,Dallas,DENTON
3384,Walgreens Pharmacy 04014,1804 E Hebron Pkwy,Carrollton,DENTON
3385,Walgreens Pharmacy 04027,5200 Westheimer Rd,Houston,HARRIS
3386,Walgreens Pharmacy 04100,51 Dixie Dr,Clute,BRAZORIA
3387,Walgreens Pharmacy 04113,1620 S Gordon St,Alvin,BRAZORIA
3388,Walgreens Pharmacy 04161,8206 Highway 6 N,Houston,HARRIS
3389,Walgreens Pharmacy 04171,2050 Long Prairie Rd,Flower Mound,DENTON
3390,Walgreens Pharmacy 04373,1001 Loop 274,Angleton,BRAZORIA
3391,Walgreens Pharmacy 04550,639 E Hopkins St,San Marcos,HAYS
3392,Walgreens Pharmacy 04587,2360 Justin Rd,Highlands,DENTON
3393,Walgreens Pharmacy 04606,4100 Bosque Blvd,Waco,MCLENNAN
3394,Walgreens Pharmacy 04607,1520 S Valley Mills Dr,Waco,MCLENNAN
3395,Walgreens Pharmacy 04624,1461 Robert B Cullum Blvd,Dallas,DALLAS
3396,Walgreens Pharmacy 04663,3001 Eldorado Pkwy,McKinney,COLLIN
3397,Walgreens Pharmacy 04719,5297 State Highway 121,The Colony,DENTON
3398,Walgreens Pharmacy 04747,3211 S Lancaster Rd,Dallas,DALLAS
3399,Walgreens Pharmacy 04786,5049 Preston Rd,Frisco,COLLIN
3400,Walgreens Pharmacy 04787,1226 W Mcdermott Dr,Allen,COLLIN
3401,Walgreens Pharmacy 04818,8801 Lakeview Pkwy,Rowlett,ROCKWALL
3402,Walgreens Pharmacy 04860,510 E Main St,Allen,COLLIN
3403,Walgreens Pharmacy 04875,3033 S 14th St,Abilene,TAYLOR
3404,Walgreens Pharmacy 04999,1570 11th St,Huntsville,WALKER
3405,Walgreens Pharmacy 05161,101 W University Dr,Denton,DENTON
3406,Walgreens Pharmacy 05377,833 Sw Wilshire Blvd,Burleson,JOHNSON
3407,Walgreens Pharmacy 05434,1621 W Henderson St,Cleburne,JOHNSON
3408,Walgreens Pharmacy 05612,3320 Bell St,Amarillo,RANDALL
3409,Walgreens Pharmacy 05613,5921 Hillside Rd,Amarillo,RANDALL
3410,Walgreens Pharmacy 05710,18410 Preston Rd,Dallas,COLLIN
3411,Walgreens Pharmacy 05827,2911 Ridge Rd,Rockwall,ROCKWALL
3412,Walgreens Pharmacy 05920,1060 W Camp Wisdom Rd,Dallas,DALLAS
3413,Walgreens Pharmacy 05921,1050 E Us Highway 377,Granbury,HOOD
3414,Walgreens Pharmacy 05960,1103 W Round Grove Rd,Lewisville,DENTON
3415,Walgreens Pharmacy 05963,3801 Fm 3009,Schertz,GUADALUPE
3416,Walgreens Pharmacy 06182,15111 Wallisville Rd Houston,0,HARRIS
3417,Walgreens Pharmacy 06196,309 E End Blvd N,Marshall,HARRISON
3418,Walgreens Pharmacy 06329,720 W Kirby St,Wylie,COLLIN
