week,week_starting,vaccine_type,allocated_doses,pharmacyID
Week 12,3/1/21,Moderna,300,2965
Week 6,1/18/21,Moderna,400,2965
Week 4,1/4/21,Moderna,100,2965
Week 4,1/4/21,Moderna,100,2966
Week 11,2/22/21,Moderna,100,2967
Week 4,1/4/21,Moderna,100,2967
Week 4,1/4/21,Moderna,100,2968
Week 11,2/22/21,Moderna,100,2969
Week 4,1/4/21,Moderna,100,2969
Week 8,2/1/21,Moderna,100,2970
Week 11,2/22/21,Moderna,100,2971
Week 9,2/8/21,Moderna,100,2971
Week 11,2/22/21,Moderna,100,2972
Week 7,1/25/21,Moderna,200,2972
Week 2,12/21/20,Moderna,200,2972
Week 9,2/8/21,Moderna,100,2973
Week 11,2/22/21,Moderna,100,2974
Week 8,2/1/21,Moderna,100,2975
Week 12,3/1/21,Moderna,100,2976
Week 6,1/18/21,Moderna,200,2976
Week 4,1/4/21,Moderna,100,2976
Week 12,3/1/21,Moderna,300,2977
Week 8,2/1/21,Moderna,100,2978
Week 9,2/8/21,Moderna,100,2979
Week 12,3/1/21,Moderna,400,2980
Week 6,1/18/21,Moderna,200,2980
Week 4,1/4/21,Moderna,100,2981
Week 8,2/1/21,Moderna,100,2982
Week 8,2/1/21,Moderna,100,2983
Week 8,2/1/21,Moderna,100,2984
Week 12,3/1/21,Moderna,300,2985
Week 11,2/22/21,Moderna,100,2986
Week 2,12/21/20,Moderna,100,2986
Week 13,3/8/21,Moderna,100,2987
Week 5,1/11/21,Moderna,100,2987
Week 11,2/22/21,Moderna,100,2988
Week 4,1/4/21,Moderna,100,2988
Week 11,2/22/21,Moderna,100,2989
Week 11,2/22/21,Moderna,100,2990
Week 4,1/4/21,Moderna,100,2990
Week 11,2/22/21,Moderna,100,2991
Week 4,1/4/21,Moderna,100,2991
Week 12,3/1/21,Moderna,200,2992
Week 6,1/18/21,Moderna,200,2992
Week 4,1/4/21,Moderna,100,2992
Week 8,2/1/21,Moderna,100,2993
Week 12,3/1/21,Moderna,100,2994
Week 8,2/1/21,Moderna,100,2995
Week 5,1/11/21,Moderna,100,2996
Week 8,2/1/21,Moderna,100,2997
Week 8,2/1/21,Moderna,100,2998
Week 13,3/8/21,Moderna,100,2999
Week 9,2/8/21,Moderna,100,2999
Week 4,1/4/21,Moderna,100,3000
Week 8,2/1/21,Moderna,100,3001
Week 5,1/11/21,Moderna,100,3002
Week 11,2/22/21,Moderna,100,3003
Week 4,1/4/21,Moderna,100,3003
Week 13,3/8/21,Moderna,100,3004
Week 4,1/4/21,Moderna,100,3004
Week 11,2/22/21,Moderna,100,3005
Week 5,1/11/21,Moderna,100,3005
Week 7,1/25/21,Moderna,200,3006
Week 2,12/21/20,Moderna,400,3006
Week 13,3/8/21,Moderna,100,3007
Week 4,1/4/21,Moderna,100,3007
Week 11,2/22/21,Moderna,100,3008
Week 4,1/4/21,Moderna,100,3008
Week 4,1/4/21,Moderna,100,3009
Week 13,3/8/21,Moderna,100,3010
Week 12,3/1/21,Moderna,100,3010
Week 4,1/4/21,Moderna,100,3010
Week 11,2/22/21,Moderna,100,3011
Week 4,1/4/21,Moderna,100,3011
Week 4,1/4/21,Moderna,100,3012
Week 11,2/22/21,Moderna,100,3013
Week 4,1/4/21,Moderna,100,3013
Week 8,2/1/21,Moderna,100,3014
Week 4,1/4/21,Moderna,100,3015
Week 4,1/4/21,Moderna,100,3016
Week 4,1/4/21,Moderna,100,3017
Week 12,3/1/21,Moderna,1000,3018
Week 6,1/18/21,Moderna,200,3019
Week 2,12/21/20,Moderna,100,3019
Week 2,12/21/20,Moderna,100,3020
Week 13,3/8/21,Moderna,100,3021
Week 4,1/4/21,Moderna,100,3021
Week 4,1/4/21,Moderna,100,3022
Week 4,1/4/21,Moderna,100,3023
Week 11,2/22/21,Moderna,100,3024
Week 4,1/4/21,Moderna,100,3024
Week 6,1/18/21,Moderna,200,3025
Week 9,2/8/21,Moderna,100,3026
Week 9,2/8/21,Moderna,100,3027
Week 13,3/8/21,Moderna,100,3028
Week 4,1/4/21,Moderna,100,3028
Week 5,1/11/21,Moderna,100,3029
Week 8,2/1/21,Moderna,100,3030
Week 13,3/8/21,Moderna,1000,3031
Week 12,3/1/21,Moderna,500,3031
Week 9,2/8/21,Moderna,500,3031
Week 7,1/25/21,Moderna,100,3031
Week 2,12/21/20,Moderna,200,3031
Week 13,3/8/21,Pfizer,3510,3032
Week 12,3/1/21,Moderna,1000,3032
Week 11,2/22/21,Moderna,1100,3032
Week 10,2/15/21,Moderna,1600,3032
Week 9,2/8/21,Moderna,500,3032
Week 13,3/8/21,Johnson,100,3033
Week 2,12/21/20,Moderna,500,3034
Week 12,3/1/21,Pfizer,2340,3035
Week 5,1/11/21,Moderna,300,3036
Week 1,12/14/20,Pfizer,5850,3037
Week 5,1/11/21,Moderna,100,3038
Week 4,1/4/21,Combination,3225,3039
Week 3,12/28/20,Moderna,200,3039
Week 1,12/14/20,Pfizer,975,3039
Week 13,3/8/21,Pfizer,4680,3040
Week 12,3/1/21,Pfizer,4680,3040
Week 11,2/22/21,Pfizer,11700,3040
Week 10,2/15/21,Pfizer,9750,3040
Week 9,2/8/21,Pfizer,9750,3040
Week 8,2/1/21,Pfizer,9750,3040
Week 7,1/25/21,Pfizer,9750,3040
Week 6,1/18/21,Pfizer,9750,3040
Week 4,1/4/21,Moderna,7000,3040
Week 3,12/28/20,Combination,6925,3040
Week 2,12/21/20,Pfizer,975,3040
Week 5,1/11/21,Pfizer,5850,3041
Week 5,1/11/21,Moderna,4200,3041
Week 13,3/8/21,Johnson,100,3042
Week 4,1/4/21,Moderna,100,3043
Week 5,1/11/21,Moderna,100,3044
Week 13,3/8/21,Johnson,100,3045
Week 3,12/28/20,Moderna,300,3045
Week 3,12/28/20,Moderna,300,3046
Week 3,12/28/20,Moderna,300,3047
Week 13,3/8/21,Johnson,100,3048
Week 3,12/28/20,Moderna,300,3049
Week 4,1/4/21,Moderna,100,3050
Week 13,3/8/21,Johnson,100,3051
Week 4,1/4/21,Moderna,100,3052
Week 2,12/21/20,Moderna,300,3053
Week 3,12/28/20,Moderna,200,3054
Week 3,12/28/20,Moderna,200,3055
Week 1,12/14/20,Pfizer,975,3055
Week 12,3/1/21,Moderna,200,3056
Week 9-Fed,2/8/21,Moderna,200,3057
Week 13,3/8/21,Johnson,300,3058
Week 13,3/8/21,Moderna,200,3059
Week 4,1/4/21,Moderna,100,3060
Week 2,12/21/20,Moderna,100,3060
Week 4,1/4/21,Moderna,400,3061
Week 2,12/21/20,Moderna,500,3061
Week 2,12/21/20,Moderna,200,3062
Week 1,12/14/20,Pfizer,975,3063
Week 4,1/4/21,Moderna,300,3064
Week 2,12/21/20,Moderna,2500,3065
Week 4,1/4/21,Moderna,100,3066
Week 2,12/21/20,Moderna,900,3067
Week 2,12/21/20,Moderna,3000,3068
Week 13,3/8/21,Johnson,100,3069
Week 2,12/21/20,Moderna,2000,3070
Week 4,1/4/21,Moderna,500,3071
Week 13,3/8/21,Johnson,100,3072
Week 12,3/1/21,Moderna,500,3073
Week 11,2/22/21,Moderna,500,3073
Week 8,2/1/21,Moderna,500,3073
Week 2,12/21/20,Moderna,300,3073
Week 9,2/8/21,Moderna,400,3074
Week 13,3/8/21,Johnson,1000,3075
Week 2,12/21/20,Moderna,2100,3075
Week 13,3/8/21,Johnson,200,3076
Week 4,1/4/21,Moderna,100,3076
Week 7,1/25/21,Moderna,100,3077
Week 13,3/8/21,Johnson,100,3078
Week 5,1/11/21,Moderna,400,3078
Week 13,3/8/21,Johnson,100,3079
Week 12,3/1/21,Pfizer,1170,3079
Week 9,2/8/21,Moderna,700,3079
Week 3,12/28/20,Combination,3625,3079
Week 2,12/21/20,Pfizer,975,3079
Week 1,12/14/20,Pfizer,1950,3079
Week 13,3/8/21,Moderna,100,3080
Week 13,3/8/21,Johnson,300,3081
Week 2,12/21/20,Moderna,500,3081
Week 13,3/8/21,Johnson,100,3082
Week 2,12/21/20,Moderna,100,3082
Week 3,12/28/20,Moderna,100,3083
Week 13,3/8/21,Johnson,100,3084
Week 12,3/1/21,Moderna,200,3084
Week 11,2/22/21,Moderna,100,3084
Week 9,2/8/21,Moderna,100,3084
Week 8,2/1/21,Moderna,200,3084
Week 4,1/4/21,Moderna,100,3084
Week 13,3/8/21,Johnson,100,3085
Week 2,12/21/20,Moderna,100,3085
Week 5,1/11/21,Moderna,100,3086
Week 4,1/4/21,Moderna,100,3086
Week 13,3/8/21,Johnson,100,3087
Week 11,2/22/21,Moderna,1000,3088
Week 8,2/1/21,Pfizer,975,3088
Week 6,1/18/21,Moderna,400,3088
Week 4,1/4/21,Moderna,100,3089
Week 5,1/11/21,Moderna,100,3090
Week 3,12/28/20,Moderna,200,3090
Week 2,12/21/20,Moderna,3000,3091
Week 1,12/14/20,Pfizer,975,3091
Week 13,3/8/21,Moderna,1500,3092
Week 12,3/1/21,Pfizer,1170,3092
Week 11,2/22/21,Moderna,1000,3092
Week 9,2/8/21,Moderna,1000,3092
Week 3,12/28/20,Moderna,300,3092
Week 1,12/14/20,Pfizer,975,3092
Week 3,12/28/20,Moderna,100,3093
Week 2,12/21/20,Moderna,700,3093
Week 2,12/21/20,Moderna,400,3094
Week 13,3/8/21,Johnson,300,3095
Week 2,12/21/20,Moderna,500,3095
Week 2,12/21/20,Moderna,100,3096
Week 13,3/8/21,Johnson,200,3097
Week 11,2/22/21,Moderna,100,3097
Week 10,2/15/21,Moderna,100,3097
Week 8,2/1/21,Moderna,100,3097
Week 5,1/11/21,Moderna,300,3098
Week 3,12/28/20,Moderna,100,3098
Week 8,2/1/21,Moderna,1000,3099
Week 5,1/11/21,Moderna,300,3099
Week 1,12/14/20,Pfizer,975,3099
Week 13,3/8/21,Johnson,100,3100
Week 13,3/8/21,Johnson,100,3101
Week 2,12/21/20,Moderna,700,3101
Week 2,12/21/20,Moderna,200,3102
Week 7,1/25/21,Moderna,100,3103
Week 13,3/8/21,Johnson,100,3104
Week 13,3/8/21,Moderna,100,3105
Week 13,3/8/21,Johnson,200,3106
Week 5,1/11/21,Moderna,200,3106
Week 13,3/8/21,Johnson,100,3107
Week 4,1/4/21,Moderna,100,3107
Week 12,3/1/21,Moderna,200,3108
Week 13,3/8/21,Johnson,100,3109
Week 4,1/4/21,Moderna,100,3109
Week 13,3/8/21,Johnson,100,3110
Week 2,12/21/20,Moderna,100,3110
Week 13,3/8/21,Johnson,100,3111
Week 12,3/1/21,Pfizer,1170,3111
Week 8,2/1/21,Pfizer,975,3111
Week 7,1/25/21,Pfizer,975,3111
Week 6,1/18/21,Pfizer,975,3111
Week 12,3/1/21,Moderna,500,3112
Week 4,1/4/21,Moderna,100,3112
Week 13,3/8/21,Johnson,100,3113
Week 13,3/8/21,Moderna,200,3114
Week 12,3/1/21,Moderna,100,3114
Week 11,2/22/21,Moderna,100,3114
Week 8,2/1/21,Moderna,200,3114
Week 6,1/18/21,Moderna,100,3114
Week 3,12/28/20,Moderna,100,3114
Week 13,3/8/21,Johnson,200,3115
Week 9-Fed,2/8/21,Moderna,200,3115
Week 4,1/4/21,Moderna,100,3115
Week 3,12/28/20,Moderna,1000,3116
Week 2,12/21/20,Moderna,800,3116
Week 13,3/8/21,Moderna,100,3117
Week 12,3/1/21,Moderna,100,3117
Week 12,3/1/21,Moderna,300,3118
Week 11,2/22/21,Moderna,400,3118
Week 10,2/15/21,Moderna,200,3118
Week 9,2/8/21,Moderna,1000,3118
Week 6,1/18/21,Moderna,400,3118
Week 5,1/11/21,Moderna,300,3118
Week 2,12/21/20,Moderna,700,3118
Week 4,1/4/21,Moderna,100,3119
Week 13,3/8/21,Johnson,200,3120
Week 13,3/8/21,Pfizer,1170,3121
Week 12,3/1/21,Pfizer,1170,3121
Week 11,2/22/21,Pfizer,1170,3121
Week 10,2/15/21,Pfizer,975,3121
Week 9,2/8/21,Pfizer,975,3121
Week 8,2/1/21,Pfizer,975,3121
Week 7,1/25/21,Pfizer,975,3121
Week 6,1/18/21,Pfizer,975,3121
Week 3,12/28/20,Moderna,300,3121
Week 2,12/21/20,Moderna,200,3121
Week 12,3/1/21,Moderna,100,3122
Week 10,2/15/21,Moderna,100,3123
Week 4,1/4/21,Moderna,100,3123
Week 12,3/1/21,Moderna,100,3124
Week 4,1/4/21,Moderna,100,3124
Week 13,3/8/21,Moderna,400,3125
Week 12,3/1/21,Moderna,200,3125
Week 3,12/28/20,Moderna,100,3125
Week 12,3/1/21,Moderna,100,3126
Week 4,1/4/21,Moderna,100,3126
Week 3,12/28/20,Moderna,100,3126
Week 4,1/4/21,Moderna,100,3127
Week 3,12/28/20,Moderna,100,3127
Week 4,1/4/21,Moderna,100,3128
Week 3,12/28/20,Moderna,100,3128
Week 4,1/4/21,Moderna,100,3129
Week 3,12/28/20,Moderna,100,3129
Week 4,1/4/21,Moderna,100,3130
Week 3,12/28/20,Moderna,100,3130
Week 4,1/4/21,Moderna,100,3131
Week 3,12/28/20,Moderna,100,3131
Week 4,1/4/21,Moderna,100,3132
Week 3,12/28/20,Moderna,100,3132
Week 4,1/4/21,Moderna,100,3133
Week 13,3/8/21,Moderna,300,3134
Week 12,3/1/21,Moderna,200,3134
Week 4,1/4/21,Moderna,100,3134
Week 3,12/28/20,Moderna,100,3135
Week 12,3/1/21,Moderna,200,3136
Week 4,1/4/21,Moderna,100,3136
Week 3,12/28/20,Moderna,100,3136
Week 4,1/4/21,Moderna,100,3137
Week 3,12/28/20,Moderna,100,3137
Week 12,3/1/21,Moderna,100,3138
Week 10,2/15/21,Moderna,200,3138
Week 3,12/28/20,Moderna,100,3138
Week 4,1/4/21,Moderna,100,3139
Week 3,12/28/20,Moderna,100,3139
Week 10,2/15/21,Moderna,200,3140
Week 9,2/8/21,Moderna,100,3140
Week 4,1/4/21,Moderna,100,3140
Week 12,3/1/21,Moderna,100,3141
Week 4,1/4/21,Moderna,100,3141
Week 3,12/28/20,Moderna,100,3141
Week 3,12/28/20,Moderna,100,3142
Week 3,12/28/20,Moderna,100,3143
Week 3,12/28/20,Moderna,100,3144
Week 2,12/21/20,Moderna,200,3144
Week 13,3/8/21,Moderna,100,3145
Week 12,3/1/21,Moderna,100,3145
Week 4,1/4/21,Moderna,100,3145
Week 3,12/28/20,Moderna,100,3145
Week 4,1/4/21,Moderna,100,3146
Week 4,1/4/21,Moderna,100,3147
Week 3,12/28/20,Moderna,200,3147
Week 3,12/28/20,Moderna,100,3148
Week 4,1/4/21,Moderna,100,3149
Week 3,12/28/20,Moderna,100,3149
Week 4,1/4/21,Moderna,100,3150
Week 13,3/8/21,Moderna,100,3151
Week 4,1/4/21,Moderna,100,3151
Week 4,1/4/21,Moderna,100,3152
Week 3,12/28/20,Moderna,100,3152
Week 3,12/28/20,Moderna,300,3153
Week 2,12/21/20,Moderna,100,3153
Week 3,12/28/20,Moderna,100,3154
Week 4,1/4/21,Moderna,100,3155
Week 3,12/28/20,Moderna,100,3155
Week 12,3/1/21,Moderna,100,3156
Week 4,1/4/21,Moderna,100,3156
Week 3,12/28/20,Moderna,100,3156
Week 4,1/4/21,Moderna,100,3157
Week 3,12/28/20,Moderna,100,3157
Week 10,2/15/21,Moderna,100,3158
Week 3,12/28/20,Moderna,100,3158
Week 3,12/28/20,Moderna,100,3159
Week 10,2/15/21,Moderna,100,3160
Week 3,12/28/20,Moderna,100,3160
Week 4,1/4/21,Moderna,100,3161
Week 4,1/4/21,Moderna,100,3162
Week 3,12/28/20,Moderna,100,3162
Week 3,12/28/20,Moderna,100,3163
Week 4,1/4/21,Moderna,100,3164
Week 3,12/28/20,Moderna,100,3164
Week 3,12/28/20,Moderna,200,3165
Week 12,3/1/21,Moderna,200,3166
Week 4,1/4/21,Moderna,100,3166
Week 4,1/4/21,Moderna,100,3167
Week 4,1/4/21,Moderna,100,3168
Week 3,12/28/20,Moderna,100,3168
Week 3,12/28/20,Moderna,100,3169
Week 13,3/8/21,Moderna,300,3170
Week 13,3/8/21,Moderna,100,3171
Week 12,3/1/21,Moderna,100,3171
Week 4,1/4/21,Moderna,100,3172
Week 13,3/8/21,Johnson,100,3173
Week 3,12/28/20,Moderna,300,3174
Week 13,3/8/21,Johnson,100,3175
Week 11,2/22/21,Moderna,100,3176
Week 4,1/4/21,Moderna,100,3176
Week 13,3/8/21,Johnson,100,3177
Week 2,12/21/20,Moderna,200,3177
Week 2,12/21/20,Moderna,100,3178
Week 13,3/8/21,Johnson,100,3179
Week 13,3/8/21,Johnson,100,3180
Week 13,3/8/21,Moderna,100,3181
Week 12,3/1/21,Moderna,100,3181
Week 13,3/8/21,Moderna,100,3182
Week 13,3/8/21,Johnson,100,3183
Week 2,12/21/20,Moderna,100,3183
Week 12,3/1/21,Moderna,100,3184
Week 13,3/8/21,Johnson,200,3185
Week 12,3/1/21,Moderna,100,3185
Week 8,2/1/21,Moderna,300,3185
Week 4,1/4/21,Moderna,100,3185
Week 13,3/8/21,Johnson,200,3186
Week 12,3/1/21,Moderna,100,3186
Week 9,2/8/21,Moderna,100,3186
Week 4,1/4/21,Moderna,100,3186
Week 2,12/21/20,Moderna,100,3186
Week 4,1/4/21,Moderna,100,3187
Week 13,3/8/21,Johnson,100,3188
Week 13,3/8/21,Johnson,300,3189
Week 2,12/21/20,Moderna,100,3189
Week 13,3/8/21,Johnson,300,3190
Week 13,3/8/21,Johnson,100,3191
Week 2,12/21/20,Moderna,100,3191
Week 12,3/1/21,Moderna,100,3192
Week 13,3/8/21,Johnson,100,3193
Week 13,3/8/21,Johnson,100,3194
Week 6,1/18/21,Moderna,100,3194
Week 2,12/21/20,Moderna,1100,3195
Week 13,3/8/21,Johnson,100,3196
Week 6,1/18/21,Moderna,100,3196
Week 13,3/8/21,Johnson,100,3197
Week 9,2/8/21,Moderna,100,3197
Week 4,1/4/21,Moderna,100,3198
Week 2,12/21/20,Moderna,100,3198
Week 4,1/4/21,Moderna,400,3199
Week 3,12/28/20,Moderna,300,3199
Week 13,3/8/21,Moderna,100,3200
Week 4,1/4/21,Moderna,200,3201
Week 12,3/1/21,Moderna,200,3202
Week 13,3/8/21,Moderna,500,3203
Week 12,3/1/21,Moderna,500,3203
Week 11,2/22/21,Moderna,500,3203
Week 9,2/8/21,Moderna,700,3203
Week 8,2/1/21,Moderna,500,3203
Week 5,1/11/21,Moderna,100,3203
Week 4,1/4/21,Moderna,200,3203
Week 9,2/8/21,Moderna,100,3204
Week 6,1/18/21,Moderna,100,3204
Week 13,3/8/21,Moderna,100,3205
Week 9,2/8/21,Moderna,100,3205
Week 9-Fed,2/8/21,Moderna,200,3206
Week 2,12/21/20,Moderna,1200,3207
Week 11,2/22/21,Moderna,100,3208
Week 4,1/4/21,Moderna,100,3208
Week 4,1/4/21,Moderna,200,3209
Week 4,1/4/21,Moderna,100,3210
Week 2,12/21/20,Moderna,100,3211
Week 4,1/4/21,Moderna,200,3212
Week 2,12/21/20,Moderna,2100,3212
Week 4,1/4/21,Moderna,300,3213
Week 4,1/4/21,Moderna,100,3214
Week 2,12/21/20,Moderna,2500,3215
Week 4,1/4/21,Moderna,100,3216
Week 2,12/21/20,Moderna,900,3216
Week 4,1/4/21,Moderna,100,3217
Week 4,1/4/21,Moderna,100,3218
Week 4,1/4/21,Moderna,600,3219
Week 2,12/21/20,Moderna,500,3219
Week 4,1/4/21,Moderna,600,3220
Week 2,12/21/20,Moderna,300,3220
Week 4,1/4/21,Moderna,200,3221
Week 13,3/8/21,Johnson,100,3222
Week 4,1/4/21,Moderna,600,3222
Week 2,12/21/20,Moderna,500,3222
Week 4,1/4/21,Moderna,600,3223
Week 2,12/21/20,Moderna,500,3223
Week 4,1/4/21,Moderna,100,3224
Week 13,3/8/21,Johnson,100,3225
Week 13,3/8/21,Johnson,100,3226
Week 4,1/4/21,Moderna,100,3227
Week 2,12/21/20,Moderna,500,3227
Week 4,1/4/21,Moderna,100,3228
Week 9,2/8/21,Moderna,200,3229
Week 8,2/1/21,Moderna,100,3229
Week 11,2/22/21,Moderna,100,3230
Week 8,2/1/21,Moderna,100,3230
Week 7,1/25/21,Moderna,100,3230
Week 13,3/8/21,Moderna,1000,3231
Week 11,2/22/21,Pfizer,2340,3231
Week 3,12/28/20,Moderna,300,3231
Week 2,12/21/20,Moderna,300,3231
Week 7,1/25/21,Moderna,100,3232
Week 4,1/4/21,Moderna,100,3232
Week 2,12/21/20,Moderna,100,3232
Week 4,1/4/21,Moderna,100,3233
Week 2,12/21/20,Moderna,300,3233
Week 2,12/21/20,Moderna,200,3234
Week 2,12/21/20,Moderna,300,3235
Week 13,3/8/21,Moderna,200,3236
Week 4,1/4/21,Moderna,100,3236
Week 13,3/8/21,Johnson,100,3237
Week 6,1/18/21,Moderna,100,3237
Week 4,1/4/21,Moderna,100,3237
Week 13,3/8/21,Johnson,100,3238
Week 4,1/4/21,Moderna,200,3238
Week 13,3/8/21,Johnson,100,3239
Week 4,1/4/21,Moderna,100,3239
Week 4,1/4/21,Moderna,100,3240
Week 13,3/8/21,Johnson,100,3241
Week 4,1/4/21,Moderna,100,3241
Week 13,3/8/21,Johnson,100,3242
Week 12,3/1/21,Moderna,200,3242
Week 4,1/4/21,Moderna,100,3242
Week 13,3/8/21,Johnson,100,3243
Week 4,1/4/21,Moderna,100,3243
Week 13,3/8/21,Johnson,100,3244
Week 4,1/4/21,Moderna,200,3244
Week 2,12/21/20,Moderna,300,3245
Week 13,3/8/21,Johnson,200,3246
Week 10,2/15/21,Moderna,100,3246
Week 6,1/18/21,Moderna,100,3246
Week 4,1/4/21,Moderna,100,3246
Week 2,12/21/20,Moderna,200,3247
Week 4,1/4/21,Moderna,100,3248
Week 13,3/8/21,Johnson,200,3249
Week 11,2/22/21,Moderna,100,3249
Week 6,1/18/21,Moderna,100,3249
Week 4,1/4/21,Moderna,100,3250
Week 2,12/21/20,Moderna,500,3250
Week 13,3/8/21,Johnson,100,3251
Week 4,1/4/21,Moderna,100,3251
Week 13,3/8/21,Johnson,200,3252
Week 11,2/22/21,Moderna,100,3252
Week 6,1/18/21,Moderna,100,3252
Week 4,1/4/21,Moderna,100,3252
Week 2,12/21/20,Moderna,300,3252
Week 2,12/21/20,Moderna,100,3253
Week 6,1/18/21,Moderna,100,3254
Week 4,1/4/21,Moderna,100,3254
Week 3,12/28/20,Moderna,100,3254
Week 13,3/8/21,Johnson,100,3255
Week 10,2/15/21,Moderna,100,3255
Week 6,1/18/21,Moderna,100,3255
Week 2,12/21/20,Moderna,100,3255
Week 7,1/25/21,Moderna,100,3256
Week 13,3/8/21,Moderna,200,3257
Week 4,1/4/21,Moderna,200,3258
Week 13,3/8/21,Johnson,200,3259
Week 4,1/4/21,Moderna,100,3259
Week 13,3/8/21,Johnson,100,3260
Week 4,1/4/21,Moderna,100,3260
Week 4,1/4/21,Moderna,100,3261
Week 4,1/4/21,Moderna,100,3262
Week 13,3/8/21,Johnson,300,3263
Week 6,1/18/21,Moderna,100,3263
Week 2,12/21/20,Moderna,400,3264
Week 13,3/8/21,Johnson,200,3265
Week 4,1/4/21,Moderna,100,3266
Week 13,3/8/21,Johnson,200,3267
Week 6,1/18/21,Moderna,100,3267
Week 2,12/21/20,Moderna,200,3267
Week 13,3/8/21,Johnson,100,3268
Week 9,2/8/21,Moderna,100,3268
Week 9,2/8/21,Moderna,300,3269
Week 3,12/28/20,Combination,1775,3269
Week 1,12/14/20,Pfizer,975,3269
Week 2,12/21/20,Moderna,200,3270
Week 5,1/11/21,Pfizer,10725,3271
Week 13,3/8/21,Pfizer,12870,3272
Week 12,3/1/21,Pfizer,12870,3272
Week 11,2/22/21,Pfizer,12870,3272
Week 10,2/15/21,Pfizer,10725,3272
Week 9,2/8/21,Pfizer,10725,3272
Week 8,2/1/21,Pfizer,10725,3272
Week 7,1/25/21,Pfizer,10725,3272
Week 6,1/18/21,Pfizer,10725,3272
Week 4,1/4/21,Pfizer,975,3272
Week 3,12/28/20,Combination,7450,3272
Week 2,12/21/20,Pfizer,975,3272
Week 1,12/14/20,Pfizer,5850,3272
Week 2,12/21/20,Moderna,1600,3273
Week 13,3/8/21,Johnson,500,3274
Week 3,12/28/20,Combination,3050,3274
Week 1,12/14/20,Pfizer,1950,3274
Week 13,3/8/21,Pfizer,7020,3275
Week 12,3/1/21,Pfizer,7020,3275
Week 11,2/22/21,Pfizer,8190,3275
Week 10,2/15/21,Pfizer,6825,3275
Week 9,2/8/21,Pfizer,6825,3275
Week 8,2/1/21,Pfizer,8775,3275
Week 7,1/25/21,Pfizer,6825,3275
Week 6,1/18/21,Moderna,5000,3275
Week 5,1/11/21,Moderna,5000,3275
Week 4,1/4/21,Pfizer,1950,3275
Week 2,12/21/20,Pfizer,1950,3275
Week 1,12/14/20,Pfizer,2925,3275
Week 11,2/22/21,Moderna,1000,3276
Week 13,3/8/21,Moderna,200,3277
Week 12,3/1/21,Pfizer,1170,3277
Week 6,1/18/21,Pfizer,975,3277
Week 4,1/4/21,Moderna,200,3277
Week 3,12/28/20,Moderna,300,3277
Week 1,12/14/20,Pfizer,975,3277
Week 3,12/28/20,Moderna,3500,3278
Week 13,3/8/21,Pfizer,8190,3279
Week 12,3/1/21,Pfizer,5850,3279
Week 11,2/22/21,Pfizer,5850,3279
Week 10,2/15/21,Pfizer,4875,3279
Week 9,2/8/21,Pfizer,4875,3279
Week 8,2/1/21,Pfizer,4875,3279
Week 7,1/25/21,Pfizer,4875,3279
Week 6,1/18/21,Pfizer,3900,3279
Week 3,12/28/20,Combination,2750,3279
Week 2,12/21/20,Pfizer,1950,3279
Week 1,12/14/20,Pfizer,2925,3279
Week 13,3/8/21,Johnson,300,3280
Week 2,12/21/20,Moderna,2500,3280
Week 2,12/21/20,Moderna,500,3281
Week 13,3/8/21,Johnson,200,3282
Week 13,3/8/21,Johnson,100,3283
Week 12,3/1/21,Moderna,200,3284
Week 7,1/25/21,Moderna,100,3284
Week 4,1/4/21,Moderna,100,3285
Week 2,12/21/20,Moderna,900,3285
Week 13,3/8/21,Johnson,100,3286
Week 13,3/8/21,Johnson,300,3286
Week 13,3/8/21,Johnson,300,3287
Week 3,12/28/20,Moderna,500,3288
Week 2,12/21/20,Moderna,500,3289
Week 13,3/8/21,Pfizer,11700,3290
Week 12,3/1/21,Pfizer,9360,3290
Week 11,2/22/21,Pfizer,5850,3290
Week 10,2/15/21,Pfizer,1950,3290
Week 9,2/8/21,Pfizer,1950,3290
Week 9,2/8/21,Moderna,1000,3290
Week 8,2/1/21,Pfizer,1950,3290
Week 7,1/25/21,Pfizer,1950,3290
Week 6,1/18/21,Pfizer,1950,3290
Week 2,12/21/20,Pfizer,1950,3290
Week 1,12/14/20,Pfizer,2925,3290
Week 12,3/1/21,Moderna,200,3291
Week 11,2/22/21,Moderna,200,3291
Week 5,1/11/21,Moderna,100,3291
Week 12,3/1/21,Moderna,100,3292
Week 13,3/8/21,Johnson,400,3293
Week 12,3/1/21,Moderna,500,3293
Week 7,1/25/21,Moderna,100,3293
Week 5,1/11/21,Moderna,100,3293
Week 12,3/1/21,Moderna,100,3294
Week 5,1/11/21,Moderna,100,3294
Week 13,3/8/21,Moderna,200,3295
Week 12,3/1/21,Moderna,100,3295
Week 11,2/22/21,Moderna,100,3295
Week 8,2/1/21,Moderna,200,3295
Week 5,1/11/21,Moderna,100,3295
Week 13,3/8/21,Moderna,200,3296
Week 5,1/11/21,Moderna,100,3296
Week 1,12/14/20,Pfizer,1950,3297
Week 13,3/8/21,Pfizer,1170,3298
Week 12,3/1/21,Pfizer,1170,3298
Week 11,2/22/21,Pfizer,1170,3298
Week 10,2/15/21,Pfizer,975,3298
Week 9,2/8/21,Pfizer,975,3298
Week 8,2/1/21,Pfizer,975,3298
Week 7,1/25/21,Pfizer,975,3298
Week 6,1/18/21,Pfizer,975,3298
